Date,Location,Results,Layer,Latitude,Longitude
2008-01-06,Australia,167.0,Nation,-24.7761086,134.755
2008-01-13,Australia,108.0,Nation,-24.7761086,134.755
2008-01-20,Australia,107.0,Nation,-24.7761086,134.755
2008-01-27,Australia,126.0,Nation,-24.7761086,134.755
2008-02-03,Australia,141.0,Nation,-24.7761086,134.755
2008-02-10,Australia,144.0,Nation,-24.7761086,134.755
2008-02-17,Australia,185.0,Nation,-24.7761086,134.755
2008-02-24,Australia,206.0,Nation,-24.7761086,134.755
2008-03-02,Australia,269.0,Nation,-24.7761086,134.755
2008-03-09,Australia,293.0,Nation,-24.7761086,134.755
2008-03-16,Australia,214.0,Nation,-24.7761086,134.755
2008-03-23,Australia,258.0,Nation,-24.7761086,134.755
2008-03-30,Australia,252.0,Nation,-24.7761086,134.755
2008-04-06,Australia,288.0,Nation,-24.7761086,134.755
2008-04-13,Australia,325.0,Nation,-24.7761086,134.755
2008-04-20,Australia,323.0,Nation,-24.7761086,134.755
2008-04-27,Australia,448.0,Nation,-24.7761086,134.755
2008-05-04,Australia,472.0,Nation,-24.7761086,134.755
2008-05-11,Australia,488.0,Nation,-24.7761086,134.755
2008-05-18,Australia,487.0,Nation,-24.7761086,134.755
2008-05-25,Australia,497.0,Nation,-24.7761086,134.755
2008-06-01,Australia,448.0,Nation,-24.7761086,134.755
2008-06-08,Australia,467.0,Nation,-24.7761086,134.755
2008-06-15,Australia,475.0,Nation,-24.7761086,134.755
2008-06-22,Australia,454.0,Nation,-24.7761086,134.755
2008-06-29,Australia,406.0,Nation,-24.7761086,134.755
2008-07-06,Australia,503.0,Nation,-24.7761086,134.755
2008-07-13,Australia,523.0,Nation,-24.7761086,134.755
2008-07-20,Australia,534.0,Nation,-24.7761086,134.755
2008-07-27,Australia,657.0,Nation,-24.7761086,134.755
2008-08-03,Australia,827.0,Nation,-24.7761086,134.755
2008-08-10,Australia,1396.0,Nation,-24.7761086,134.755
2008-08-17,Australia,1612.0,Nation,-24.7761086,134.755
2008-08-24,Australia,2282.0,Nation,-24.7761086,134.755
2008-08-31,Australia,2017.0,Nation,-24.7761086,134.755
2008-09-07,Australia,1340.0,Nation,-24.7761086,134.755
2008-09-14,Australia,976.0,Nation,-24.7761086,134.755
2008-09-21,Australia,683.0,Nation,-24.7761086,134.755
2008-09-28,Australia,515.0,Nation,-24.7761086,134.755
2008-10-05,Australia,389.0,Nation,-24.7761086,134.755
2008-10-12,Australia,371.0,Nation,-24.7761086,134.755
2008-10-19,Australia,326.0,Nation,-24.7761086,134.755
2008-10-26,Australia,317.0,Nation,-24.7761086,134.755
2008-11-02,Australia,275.0,Nation,-24.7761086,134.755
2008-11-09,Australia,284.0,Nation,-24.7761086,134.755
2008-11-16,Australia,232.0,Nation,-24.7761086,134.755
2008-11-23,Australia,202.0,Nation,-24.7761086,134.755
2008-11-30,Australia,184.0,Nation,-24.7761086,134.755
2008-12-07,Australia,144.0,Nation,-24.7761086,134.755
2008-12-14,Australia,139.0,Nation,-24.7761086,134.755
2008-12-21,Australia,141.0,Nation,-24.7761086,134.755
2008-12-28,Australia,174.0,Nation,-24.7761086,134.755
2009-01-04,Australia,157.0,Nation,-24.7761086,134.755
2009-01-11,Australia,126.0,Nation,-24.7761086,134.755
