Date,Location,Results,Layer,Latitude,Longitude
2011-10-30,New Zealand,24.0,Nation,-41.5000831,172.8344077
2011-11-06,New Zealand,20.0,Nation,-41.5000831,172.8344077
2011-11-13,New Zealand,15.0,Nation,-41.5000831,172.8344077
2011-11-20,New Zealand,17.0,Nation,-41.5000831,172.8344077
2011-11-27,New Zealand,18.0,Nation,-41.5000831,172.8344077
2011-12-04,New Zealand,12.0,Nation,-41.5000831,172.8344077
2011-12-11,New Zealand,12.0,Nation,-41.5000831,172.8344077
2011-12-18,New Zealand,15.0,Nation,-41.5000831,172.8344077
2011-12-25,New Zealand,18.0,Nation,-41.5000831,172.8344077
2012-01-01,New Zealand,14.0,Nation,-41.5000831,172.8344077
2012-01-08,New Zealand,11.0,Nation,-41.5000831,172.8344077
2012-01-15,New Zealand,10.0,Nation,-41.5000831,172.8344077
2012-01-22,New Zealand,10.0,Nation,-41.5000831,172.8344077
2012-01-29,New Zealand,10.0,Nation,-41.5000831,172.8344077
2012-02-05,New Zealand,11.0,Nation,-41.5000831,172.8344077
2012-02-12,New Zealand,10.0,Nation,-41.5000831,172.8344077
2012-02-19,New Zealand,13.0,Nation,-41.5000831,172.8344077
2012-02-26,New Zealand,16.0,Nation,-41.5000831,172.8344077
2012-03-04,New Zealand,18.0,Nation,-41.5000831,172.8344077
2012-03-11,New Zealand,17.0,Nation,-41.5000831,172.8344077
2012-03-18,New Zealand,21.0,Nation,-41.5000831,172.8344077
2012-03-25,New Zealand,17.0,Nation,-41.5000831,172.8344077
2012-04-01,New Zealand,20.0,Nation,-41.5000831,172.8344077
2012-04-08,New Zealand,21.0,Nation,-41.5000831,172.8344077
2012-04-15,New Zealand,22.0,Nation,-41.5000831,172.8344077
2012-04-22,New Zealand,21.0,Nation,-41.5000831,172.8344077
2012-04-29,New Zealand,23.0,Nation,-41.5000831,172.8344077
2012-05-06,New Zealand,27.0,Nation,-41.5000831,172.8344077
2012-05-13,New Zealand,28.0,Nation,-41.5000831,172.8344077
2012-05-20,New Zealand,37.0,Nation,-41.5000831,172.8344077
2012-05-27,New Zealand,46.0,Nation,-41.5000831,172.8344077
2012-06-03,New Zealand,47.0,Nation,-41.5000831,172.8344077
2012-06-10,New Zealand,62.0,Nation,-41.5000831,172.8344077
2012-06-17,New Zealand,61.0,Nation,-41.5000831,172.8344077
2012-06-24,New Zealand,81.0,Nation,-41.5000831,172.8344077
2012-07-01,New Zealand,92.0,Nation,-41.5000831,172.8344077
2012-07-08,New Zealand,129.0,Nation,-41.5000831,172.8344077
2012-07-15,New Zealand,132.0,Nation,-41.5000831,172.8344077
2012-07-22,New Zealand,136.0,Nation,-41.5000831,172.8344077
2012-07-29,New Zealand,148.0,Nation,-41.5000831,172.8344077
2012-08-05,New Zealand,130.0,Nation,-41.5000831,172.8344077
2012-08-12,New Zealand,110.0,Nation,-41.5000831,172.8344077
2012-08-19,New Zealand,105.0,Nation,-41.5000831,172.8344077
2012-08-26,New Zealand,101.0,Nation,-41.5000831,172.8344077
2012-09-02,New Zealand,95.0,Nation,-41.5000831,172.8344077
2012-09-09,New Zealand,64.0,Nation,-41.5000831,172.8344077
2012-09-16,New Zealand,65.0,Nation,-41.5000831,172.8344077
2012-09-23,New Zealand,57.0,Nation,-41.5000831,172.8344077
