Date,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude
2009-04-26,New Zealand,35,Nation,-41.5000831,172.8344077,North Island,36,State,-38.00353045,175.95785260835657,South Island,40.0,State,54.52476,-5.580055623278962
2009-05-03,New Zealand,31,Nation,-41.5000831,172.8344077,North Island,30,State,-38.00353045,175.95785260835657,South Island,58.0,State,54.52476,-5.580055623278962
2009-05-10,New Zealand,30,Nation,-41.5000831,172.8344077,North Island,29,State,-38.00353045,175.95785260835657,South Island,39.0,State,54.52476,-5.580055623278962
2009-05-17,New Zealand,38,Nation,-41.5000831,172.8344077,North Island,35,State,-38.00353045,175.95785260835657,South Island,48.0,State,54.52476,-5.580055623278962
2009-05-24,New Zealand,42,Nation,-41.5000831,172.8344077,North Island,39,State,-38.00353045,175.95785260835657,South Island,59.0,State,54.52476,-5.580055623278962
2009-05-31,New Zealand,53,Nation,-41.5000831,172.8344077,North Island,50,State,-38.00353045,175.95785260835657,South Island,58.0,State,54.52476,-5.580055623278962
2009-06-07,New Zealand,91,Nation,-41.5000831,172.8344077,North Island,90,State,-38.00353045,175.95785260835657,South Island,96.0,State,54.52476,-5.580055623278962
2009-06-14,New Zealand,139,Nation,-41.5000831,172.8344077,North Island,139,State,-38.00353045,175.95785260835657,South Island,236.0,State,54.52476,-5.580055623278962
2009-06-21,New Zealand,159,Nation,-41.5000831,172.8344077,North Island,153,State,-38.00353045,175.95785260835657,South Island,188.0,State,54.52476,-5.580055623278962
2009-06-28,New Zealand,262,Nation,-41.5000831,172.8344077,North Island,229,State,-38.00353045,175.95785260835657,South Island,426.0,State,54.52476,-5.580055623278962
2009-07-05,New Zealand,266,Nation,-41.5000831,172.8344077,North Island,225,State,-38.00353045,175.95785260835657,South Island,478.0,State,54.52476,-5.580055623278962
2009-07-12,New Zealand,190,Nation,-41.5000831,172.8344077,North Island,171,State,-38.00353045,175.95785260835657,South Island,290.0,State,54.52476,-5.580055623278962
2009-07-19,New Zealand,155,Nation,-41.5000831,172.8344077,North Island,130,State,-38.00353045,175.95785260835657,South Island,308.0,State,54.52476,-5.580055623278962
2009-07-26,New Zealand,120,Nation,-41.5000831,172.8344077,North Island,105,State,-38.00353045,175.95785260835657,South Island,215.0,State,54.52476,-5.580055623278962
2009-08-02,New Zealand,100,Nation,-41.5000831,172.8344077,North Island,87,State,-38.00353045,175.95785260835657,South Island,161.0,State,54.52476,-5.580055623278962
2009-08-09,New Zealand,76,Nation,-41.5000831,172.8344077,North Island,69,State,-38.00353045,175.95785260835657,South Island,107.0,State,54.52476,-5.580055623278962
2009-08-16,New Zealand,64,Nation,-41.5000831,172.8344077,North Island,66,State,-38.00353045,175.95785260835657,South Island,69.0,State,54.52476,-5.580055623278962
2009-08-23,New Zealand,62,Nation,-41.5000831,172.8344077,North Island,62,State,-38.00353045,175.95785260835657,South Island,55.0,State,54.52476,-5.580055623278962
2009-08-30,New Zealand,56,Nation,-41.5000831,172.8344077,North Island,55,State,-38.00353045,175.95785260835657,South Island,55.0,State,54.52476,-5.580055623278962
2009-09-06,New Zealand,48,Nation,-41.5000831,172.8344077,North Island,44,State,-38.00353045,175.95785260835657,South Island,61.0,State,54.52476,-5.580055623278962
2009-09-13,New Zealand,43,Nation,-41.5000831,172.8344077,North Island,41,State,-38.00353045,175.95785260835657,South Island,52.0,State,54.52476,-5.580055623278962
2009-09-20,New Zealand,43,Nation,-41.5000831,172.8344077,North Island,40,State,-38.00353045,175.95785260835657,South Island,47.0,State,54.52476,-5.580055623278962
2009-09-27,New Zealand,39,Nation,-41.5000831,172.8344077,North Island,40,State,-38.00353045,175.95785260835657,South Island,41.0,State,54.52476,-5.580055623278962
2009-10-04,New Zealand,35,Nation,-41.5000831,172.8344077,North Island,31,State,-38.00353045,175.95785260835657,South Island,45.0,State,54.52476,-5.580055623278962
2009-10-11,New Zealand,39,Nation,-41.5000831,172.8344077,North Island,35,State,-38.00353045,175.95785260835657,South Island,53.0,State,54.52476,-5.580055623278962
2009-10-18,New Zealand,38,Nation,-41.5000831,172.8344077,North Island,34,State,-38.00353045,175.95785260835657,South Island,55.0,State,54.52476,-5.580055623278962
2009-10-25,New Zealand,30,Nation,-41.5000831,172.8344077,North Island,29,State,-38.00353045,175.95785260835657,South Island,38.0,State,54.52476,-5.580055623278962
2009-11-01,New Zealand,26,Nation,-41.5000831,172.8344077,North Island,25,State,-38.00353045,175.95785260835657,South Island,29.0,State,54.52476,-5.580055623278962
2009-11-08,New Zealand,22,Nation,-41.5000831,172.8344077,North Island,20,State,-38.00353045,175.95785260835657,South Island,29.0,State,54.52476,-5.580055623278962
2009-11-15,New Zealand,26,Nation,-41.5000831,172.8344077,North Island,27,State,-38.00353045,175.95785260835657,South Island,26.0,State,54.52476,-5.580055623278962
2009-11-22,New Zealand,21,Nation,-41.5000831,172.8344077,North Island,18,State,-38.00353045,175.95785260835657,South Island,30.0,State,54.52476,-5.580055623278962
2009-11-29,New Zealand,17,Nation,-41.5000831,172.8344077,North Island,15,State,-38.00353045,175.95785260835657,South Island,27.0,State,54.52476,-5.580055623278962
2009-12-06,New Zealand,18,Nation,-41.5000831,172.8344077,North Island,17,State,-38.00353045,175.95785260835657,South Island,28.0,State,54.52476,-5.580055623278962
2009-12-13,New Zealand,14,Nation,-41.5000831,172.8344077,North Island,13,State,-38.00353045,175.95785260835657,South Island,21.0,State,54.52476,-5.580055623278962
2009-12-20,New Zealand,12,Nation,-41.5000831,172.8344077,North Island,10,State,-38.00353045,175.95785260835657,South Island,24.0,State,54.52476,-5.580055623278962
2009-12-27,New Zealand,14,Nation,-41.5000831,172.8344077,North Island,14,State,-38.00353045,175.95785260835657,South Island,20.0,State,54.52476,-5.580055623278962
2010-01-03,New Zealand,13,Nation,-41.5000831,172.8344077,North Island,12,State,-38.00353045,175.95785260835657,South Island,18.0,State,54.52476,-5.580055623278962
2010-01-10,New Zealand,9,Nation,-41.5000831,172.8344077,North Island,10,State,-38.00353045,175.95785260835657,South Island,14.0,State,54.52476,-5.580055623278962
2010-01-17,New Zealand,8,Nation,-41.5000831,172.8344077,North Island,9,State,-38.00353045,175.95785260835657,South Island,10.0,State,54.52476,-5.580055623278962
2010-01-24,New Zealand,8,Nation,-41.5000831,172.8344077,North Island,8,State,-38.00353045,175.95785260835657,South Island,9.0,State,54.52476,-5.580055623278962
2010-01-31,New Zealand,11,Nation,-41.5000831,172.8344077,North Island,10,State,-38.00353045,175.95785260835657,South Island,9.0,State,54.52476,-5.580055623278962
2010-02-07,New Zealand,10,Nation,-41.5000831,172.8344077,North Island,9,State,-38.00353045,175.95785260835657,South Island,10.0,State,54.52476,-5.580055623278962
2010-02-14,New Zealand,10,Nation,-41.5000831,172.8344077,North Island,9,State,-38.00353045,175.95785260835657,South Island,14.0,State,54.52476,-5.580055623278962
2010-02-21,New Zealand,12,Nation,-41.5000831,172.8344077,North Island,12,State,-38.00353045,175.95785260835657,South Island,15.0,State,54.52476,-5.580055623278962
2010-02-28,New Zealand,12,Nation,-41.5000831,172.8344077,North Island,11,State,-38.00353045,175.95785260835657,South Island,14.0,State,54.52476,-5.580055623278962
2010-03-07,New Zealand,16,Nation,-41.5000831,172.8344077,North Island,15,State,-38.00353045,175.95785260835657,South Island,16.0,State,54.52476,-5.580055623278962
2010-03-14,New Zealand,15,Nation,-41.5000831,172.8344077,North Island,13,State,-38.00353045,175.95785260835657,South Island,20.0,State,54.52476,-5.580055623278962
2010-03-21,New Zealand,17,Nation,-41.5000831,172.8344077,North Island,14,State,-38.00353045,175.95785260835657,South Island,21.0,State,54.52476,-5.580055623278962
2010-03-28,New Zealand,17,Nation,-41.5000831,172.8344077,North Island,16,State,-38.00353045,175.95785260835657,South Island,20.0,State,54.52476,-5.580055623278962
2010-04-04,New Zealand,12,Nation,-41.5000831,172.8344077,North Island,13,State,-38.00353045,175.95785260835657,South Island,16.0,State,54.52476,-5.580055623278962
2010-04-11,New Zealand,16,Nation,-41.5000831,172.8344077,North Island,16,State,-38.00353045,175.95785260835657,South Island,13.0,State,54.52476,-5.580055623278962
2010-04-18,New Zealand,19,Nation,-41.5000831,172.8344077,North Island,19,State,-38.00353045,175.95785260835657,South Island,14.0,State,54.52476,-5.580055623278962
2010-04-25,New Zealand,19,Nation,-41.5000831,172.8344077,North Island,18,State,-38.00353045,175.95785260835657,South Island,18.0,State,54.52476,-5.580055623278962
2010-05-02,New Zealand,28,Nation,-41.5000831,172.8344077,North Island,27,State,-38.00353045,175.95785260835657,South Island,20.0,State,54.52476,-5.580055623278962
2010-05-09,New Zealand,25,Nation,-41.5000831,172.8344077,North Island,22,State,-38.00353045,175.95785260835657,South Island,22.0,State,54.52476,-5.580055623278962
2010-05-16,New Zealand,20,Nation,-41.5000831,172.8344077,North Island,19,State,-38.00353045,175.95785260835657,South Island,25.0,State,54.52476,-5.580055623278962
2010-05-23,New Zealand,28,Nation,-41.5000831,172.8344077,North Island,26,State,-38.00353045,175.95785260835657,South Island,32.0,State,54.52476,-5.580055623278962
2010-05-30,New Zealand,26,Nation,-41.5000831,172.8344077,North Island,24,State,-38.00353045,175.95785260835657,South Island,30.0,State,54.52476,-5.580055623278962
2010-06-06,New Zealand,37,Nation,-41.5000831,172.8344077,North Island,36,State,-38.00353045,175.95785260835657,South Island,43.0,State,54.52476,-5.580055623278962
2010-06-13,New Zealand,41,Nation,-41.5000831,172.8344077,North Island,38,State,-38.00353045,175.95785260835657,South Island,48.0,State,54.52476,-5.580055623278962
2010-06-20,New Zealand,31,Nation,-41.5000831,172.8344077,North Island,29,State,-38.00353045,175.95785260835657,South Island,47.0,State,54.52476,-5.580055623278962
2010-06-27,New Zealand,45,Nation,-41.5000831,172.8344077,North Island,48,State,-38.00353045,175.95785260835657,South Island,37.0,State,54.52476,-5.580055623278962
2010-07-04,New Zealand,52,Nation,-41.5000831,172.8344077,North Island,54,State,-38.00353045,175.95785260835657,South Island,35.0,State,54.52476,-5.580055623278962
2010-07-11,New Zealand,62,Nation,-41.5000831,172.8344077,North Island,65,State,-38.00353045,175.95785260835657,South Island,44.0,State,54.52476,-5.580055623278962
2010-07-18,New Zealand,81,Nation,-41.5000831,172.8344077,North Island,77,State,-38.00353045,175.95785260835657,South Island,91.0,State,54.52476,-5.580055623278962
2010-07-25,New Zealand,110,Nation,-41.5000831,172.8344077,North Island,104,State,-38.00353045,175.95785260835657,South Island,129.0,State,54.52476,-5.580055623278962
2010-08-01,New Zealand,130,Nation,-41.5000831,172.8344077,North Island,122,State,-38.00353045,175.95785260835657,South Island,166.0,State,54.52476,-5.580055623278962
2010-08-08,New Zealand,123,Nation,-41.5000831,172.8344077,North Island,121,State,-38.00353045,175.95785260835657,South Island,121.0,State,54.52476,-5.580055623278962
2010-08-15,New Zealand,95,Nation,-41.5000831,172.8344077,North Island,87,State,-38.00353045,175.95785260835657,South Island,125.0,State,54.52476,-5.580055623278962
2010-08-22,New Zealand,93,Nation,-41.5000831,172.8344077,North Island,87,State,-38.00353045,175.95785260835657,South Island,113.0,State,54.52476,-5.580055623278962
2010-08-29,New Zealand,65,Nation,-41.5000831,172.8344077,North Island,60,State,-38.00353045,175.95785260835657,South Island,94.0,State,54.52476,-5.580055623278962
2010-09-05,New Zealand,52,Nation,-41.5000831,172.8344077,North Island,55,State,-38.00353045,175.95785260835657,South Island,56.0,State,54.52476,-5.580055623278962
2010-09-12,New Zealand,47,Nation,-41.5000831,172.8344077,North Island,44,State,-38.00353045,175.95785260835657,South Island,53.0,State,54.52476,-5.580055623278962
2010-09-19,New Zealand,39,Nation,-41.5000831,172.8344077,North Island,36,State,-38.00353045,175.95785260835657,South Island,53.0,State,54.52476,-5.580055623278962
2010-09-26,New Zealand,37,Nation,-41.5000831,172.8344077,North Island,34,State,-38.00353045,175.95785260835657,South Island,51.0,State,54.52476,-5.580055623278962
2010-10-03,New Zealand,29,Nation,-41.5000831,172.8344077,North Island,26,State,-38.00353045,175.95785260835657,South Island,45.0,State,54.52476,-5.580055623278962
2010-10-10,New Zealand,32,Nation,-41.5000831,172.8344077,North Island,28,State,-38.00353045,175.95785260835657,South Island,52.0,State,54.52476,-5.580055623278962
2010-10-17,New Zealand,25,Nation,-41.5000831,172.8344077,North Island,23,State,-38.00353045,175.95785260835657,South Island,47.0,State,54.52476,-5.580055623278962
2010-10-24,New Zealand,22,Nation,-41.5000831,172.8344077,North Island,23,State,-38.00353045,175.95785260835657,South Island,29.0,State,54.52476,-5.580055623278962
2010-10-31,New Zealand,23,Nation,-41.5000831,172.8344077,North Island,21,State,-38.00353045,175.95785260835657,South Island,22.0,State,54.52476,-5.580055623278962
2010-11-07,New Zealand,23,Nation,-41.5000831,172.8344077,North Island,22,State,-38.00353045,175.95785260835657,South Island,24.0,State,54.52476,-5.580055623278962
2010-11-14,New Zealand,16,Nation,-41.5000831,172.8344077,North Island,15,State,-38.00353045,175.95785260835657,South Island,26.0,State,54.52476,-5.580055623278962
2010-11-21,New Zealand,16,Nation,-41.5000831,172.8344077,North Island,13,State,-38.00353045,175.95785260835657,South Island,28.0,State,54.52476,-5.580055623278962
2010-11-28,New Zealand,16,Nation,-41.5000831,172.8344077,North Island,14,State,-38.00353045,175.95785260835657,South Island,27.0,State,54.52476,-5.580055623278962
2010-12-05,New Zealand,13,Nation,-41.5000831,172.8344077,North Island,12,State,-38.00353045,175.95785260835657,South Island,24.0,State,54.52476,-5.580055623278962
2010-12-12,New Zealand,11,Nation,-41.5000831,172.8344077,North Island,10,State,-38.00353045,175.95785260835657,South Island,20.0,State,54.52476,-5.580055623278962
2010-12-19,New Zealand,12,Nation,-41.5000831,172.8344077,North Island,11,State,-38.00353045,175.95785260835657,South Island,19.0,State,54.52476,-5.580055623278962
2010-12-26,New Zealand,13,Nation,-41.5000831,172.8344077,North Island,12,State,-38.00353045,175.95785260835657,South Island,19.0,State,54.52476,-5.580055623278962
2011-01-02,New Zealand,9,Nation,-41.5000831,172.8344077,North Island,9,State,-38.00353045,175.95785260835657,South Island,15.0,State,54.52476,-5.580055623278962
2011-01-09,New Zealand,10,Nation,-41.5000831,172.8344077,North Island,10,State,-38.00353045,175.95785260835657,South Island,13.0,State,54.52476,-5.580055623278962
2011-01-16,New Zealand,10,Nation,-41.5000831,172.8344077,North Island,9,State,-38.00353045,175.95785260835657,South Island,13.0,State,54.52476,-5.580055623278962
2011-01-23,New Zealand,9,Nation,-41.5000831,172.8344077,North Island,7,State,-38.00353045,175.95785260835657,South Island,18.0,State,54.52476,-5.580055623278962
2011-01-30,New Zealand,9,Nation,-41.5000831,172.8344077,North Island,8,State,-38.00353045,175.95785260835657,South Island,16.0,State,54.52476,-5.580055623278962
2011-02-06,New Zealand,10,Nation,-41.5000831,172.8344077,North Island,11,State,-38.00353045,175.95785260835657,South Island,13.0,State,54.52476,-5.580055623278962
2011-02-13,New Zealand,11,Nation,-41.5000831,172.8344077,North Island,10,State,-38.00353045,175.95785260835657,South Island,12.0,State,54.52476,-5.580055623278962
2011-02-20,New Zealand,9,Nation,-41.5000831,172.8344077,North Island,10,State,-38.00353045,175.95785260835657,South Island,10.0,State,54.52476,-5.580055623278962
2011-02-27,New Zealand,14,Nation,-41.5000831,172.8344077,North Island,15,State,-38.00353045,175.95785260835657,South Island,9.0,State,54.52476,-5.580055623278962
2011-03-06,New Zealand,14,Nation,-41.5000831,172.8344077,North Island,15,State,-38.00353045,175.95785260835657,South Island,9.0,State,54.52476,-5.580055623278962
2011-03-13,New Zealand,19,Nation,-41.5000831,172.8344077,North Island,17,State,-38.00353045,175.95785260835657,South Island,13.0,State,54.52476,-5.580055623278962
2011-03-20,New Zealand,14,Nation,-41.5000831,172.8344077,North Island,15,State,-38.00353045,175.95785260835657,South Island,14.0,State,54.52476,-5.580055623278962
2011-03-27,New Zealand,17,Nation,-41.5000831,172.8344077,North Island,16,State,-38.00353045,175.95785260835657,South Island,16.0,State,54.52476,-5.580055623278962
2011-04-03,New Zealand,18,Nation,-41.5000831,172.8344077,North Island,17,State,-38.00353045,175.95785260835657,South Island,23.0,State,54.52476,-5.580055623278962
2011-04-10,New Zealand,16,Nation,-41.5000831,172.8344077,North Island,16,State,-38.00353045,175.95785260835657,South Island,21.0,State,54.52476,-5.580055623278962
2011-04-17,New Zealand,19,Nation,-41.5000831,172.8344077,North Island,17,State,-38.00353045,175.95785260835657,South Island,21.0,State,54.52476,-5.580055623278962
2011-04-24,New Zealand,18,Nation,-41.5000831,172.8344077,North Island,16,State,-38.00353045,175.95785260835657,South Island,25.0,State,54.52476,-5.580055623278962
2011-05-01,New Zealand,22,Nation,-41.5000831,172.8344077,North Island,20,State,-38.00353045,175.95785260835657,South Island,26.0,State,54.52476,-5.580055623278962
2011-05-08,New Zealand,23,Nation,-41.5000831,172.8344077,North Island,23,State,-38.00353045,175.95785260835657,South Island,26.0,State,54.52476,-5.580055623278962
2011-05-15,New Zealand,24,Nation,-41.5000831,172.8344077,North Island,23,State,-38.00353045,175.95785260835657,South Island,27.0,State,54.52476,-5.580055623278962
2011-05-22,New Zealand,28,Nation,-41.5000831,172.8344077,North Island,26,State,-38.00353045,175.95785260835657,South Island,35.0,State,54.52476,-5.580055623278962
2011-05-29,New Zealand,34,Nation,-41.5000831,172.8344077,North Island,31,State,-38.00353045,175.95785260835657,South Island,46.0,State,54.52476,-5.580055623278962
2011-06-05,New Zealand,45,Nation,-41.5000831,172.8344077,North Island,43,State,-38.00353045,175.95785260835657,South Island,47.0,State,54.52476,-5.580055623278962
2011-06-12,New Zealand,42,Nation,-41.5000831,172.8344077,North Island,43,State,-38.00353045,175.95785260835657,South Island,44.0,State,54.52476,-5.580055623278962
2011-06-19,New Zealand,46,Nation,-41.5000831,172.8344077,North Island,46,State,-38.00353045,175.95785260835657,South Island,43.0,State,54.52476,-5.580055623278962
2011-06-26,New Zealand,51,Nation,-41.5000831,172.8344077,North Island,54,State,-38.00353045,175.95785260835657,South Island,42.0,State,54.52476,-5.580055623278962
2011-07-03,New Zealand,60,Nation,-41.5000831,172.8344077,North Island,60,State,-38.00353045,175.95785260835657,South Island,52.0,State,54.52476,-5.580055623278962
2011-07-10,New Zealand,71,Nation,-41.5000831,172.8344077,North Island,75,State,-38.00353045,175.95785260835657,South Island,52.0,State,54.52476,-5.580055623278962
2011-07-17,New Zealand,65,Nation,-41.5000831,172.8344077,North Island,63,State,-38.00353045,175.95785260835657,South Island,62.0,State,54.52476,-5.580055623278962
2011-07-24,New Zealand,68,Nation,-41.5000831,172.8344077,North Island,65,State,-38.00353045,175.95785260835657,South Island,71.0,State,54.52476,-5.580055623278962
2011-07-31,New Zealand,76,Nation,-41.5000831,172.8344077,North Island,69,State,-38.00353045,175.95785260835657,South Island,103.0,State,54.52476,-5.580055623278962
2011-08-07,New Zealand,65,Nation,-41.5000831,172.8344077,North Island,57,State,-38.00353045,175.95785260835657,South Island,97.0,State,54.52476,-5.580055623278962
2011-08-14,New Zealand,62,Nation,-41.5000831,172.8344077,North Island,59,State,-38.00353045,175.95785260835657,South Island,74.0,State,54.52476,-5.580055623278962
2011-08-21,New Zealand,82,Nation,-41.5000831,172.8344077,North Island,72,State,-38.00353045,175.95785260835657,South Island,123.0,State,54.52476,-5.580055623278962
2011-08-28,New Zealand,69,Nation,-41.5000831,172.8344077,North Island,67,State,-38.00353045,175.95785260835657,South Island,88.0,State,54.52476,-5.580055623278962
2011-09-04,New Zealand,57,Nation,-41.5000831,172.8344077,North Island,54,State,-38.00353045,175.95785260835657,South Island,58.0,State,54.52476,-5.580055623278962
2011-09-11,New Zealand,45,Nation,-41.5000831,172.8344077,North Island,46,State,-38.00353045,175.95785260835657,South Island,46.0,State,54.52476,-5.580055623278962
2011-09-18,New Zealand,52,Nation,-41.5000831,172.8344077,North Island,50,State,-38.00353045,175.95785260835657,South Island,52.0,State,54.52476,-5.580055623278962
2011-09-25,New Zealand,65,Nation,-41.5000831,172.8344077,North Island,64,State,-38.00353045,175.95785260835657,South Island,61.0,State,54.52476,-5.580055623278962
2011-10-02,New Zealand,50,Nation,-41.5000831,172.8344077,North Island,47,State,-38.00353045,175.95785260835657,South Island,62.0,State,54.52476,-5.580055623278962
2011-10-09,New Zealand,36,Nation,-41.5000831,172.8344077,North Island,36,State,-38.00353045,175.95785260835657,South Island,47.0,State,54.52476,-5.580055623278962
2011-10-16,New Zealand,34,Nation,-41.5000831,172.8344077,North Island,30,State,-38.00353045,175.95785260835657,South Island,48.0,State,54.52476,-5.580055623278962
2011-10-23,New Zealand,25,Nation,-41.5000831,172.8344077,North Island,22,State,-38.00353045,175.95785260835657,South Island,46.0,State,54.52476,-5.580055623278962
2011-10-30,New Zealand,24,Nation,-41.5000831,172.8344077,North Island,25,State,-38.00353045,175.95785260835657,South Island,32.0,State,54.52476,-5.580055623278962
2011-11-06,New Zealand,20,Nation,-41.5000831,172.8344077,North Island,21,State,-38.00353045,175.95785260835657,South Island,21.0,State,54.52476,-5.580055623278962
2011-11-13,New Zealand,15,Nation,-41.5000831,172.8344077,North Island,14,State,-38.00353045,175.95785260835657,South Island,18.0,State,54.52476,-5.580055623278962
2011-11-20,New Zealand,17,Nation,-41.5000831,172.8344077,North Island,16,State,-38.00353045,175.95785260835657,South Island,19.0,State,54.52476,-5.580055623278962
2011-11-27,New Zealand,18,Nation,-41.5000831,172.8344077,North Island,18,State,-38.00353045,175.95785260835657,South Island,22.0,State,54.52476,-5.580055623278962
2011-12-04,New Zealand,12,Nation,-41.5000831,172.8344077,North Island,12,State,-38.00353045,175.95785260835657,South Island,18.0,State,54.52476,-5.580055623278962
2011-12-11,New Zealand,12,Nation,-41.5000831,172.8344077,North Island,13,State,-38.00353045,175.95785260835657,South Island,15.0,State,54.52476,-5.580055623278962
2011-12-18,New Zealand,15,Nation,-41.5000831,172.8344077,North Island,15,State,-38.00353045,175.95785260835657,South Island,14.0,State,54.52476,-5.580055623278962
2011-12-25,New Zealand,18,Nation,-41.5000831,172.8344077,North Island,18,State,-38.00353045,175.95785260835657,South Island,14.0,State,54.52476,-5.580055623278962
2012-01-01,New Zealand,14,Nation,-41.5000831,172.8344077,North Island,13,State,-38.00353045,175.95785260835657,South Island,20.0,State,54.52476,-5.580055623278962
2012-01-08,New Zealand,11,Nation,-41.5000831,172.8344077,North Island,11,State,-38.00353045,175.95785260835657,South Island,17.0,State,54.52476,-5.580055623278962
2012-01-15,New Zealand,10,Nation,-41.5000831,172.8344077,North Island,10,State,-38.00353045,175.95785260835657,South Island,13.0,State,54.52476,-5.580055623278962
2012-01-22,New Zealand,10,Nation,-41.5000831,172.8344077,North Island,10,State,-38.00353045,175.95785260835657,South Island,11.0,State,54.52476,-5.580055623278962
2012-01-29,New Zealand,10,Nation,-41.5000831,172.8344077,North Island,10,State,-38.00353045,175.95785260835657,South Island,9.0,State,54.52476,-5.580055623278962
2012-02-05,New Zealand,11,Nation,-41.5000831,172.8344077,North Island,10,State,-38.00353045,175.95785260835657,South Island,9.0,State,54.52476,-5.580055623278962
2012-02-12,New Zealand,10,Nation,-41.5000831,172.8344077,North Island,10,State,-38.00353045,175.95785260835657,South Island,11.0,State,54.52476,-5.580055623278962
2012-02-19,New Zealand,13,Nation,-41.5000831,172.8344077,North Island,13,State,-38.00353045,175.95785260835657,South Island,13.0,State,54.52476,-5.580055623278962
2012-02-26,New Zealand,16,Nation,-41.5000831,172.8344077,North Island,15,State,-38.00353045,175.95785260835657,South Island,16.0,State,54.52476,-5.580055623278962
2012-03-04,New Zealand,18,Nation,-41.5000831,172.8344077,North Island,18,State,-38.00353045,175.95785260835657,South Island,18.0,State,54.52476,-5.580055623278962
2012-03-11,New Zealand,17,Nation,-41.5000831,172.8344077,North Island,16,State,-38.00353045,175.95785260835657,South Island,22.0,State,54.52476,-5.580055623278962
2012-03-18,New Zealand,21,Nation,-41.5000831,172.8344077,North Island,19,State,-38.00353045,175.95785260835657,South Island,29.0,State,54.52476,-5.580055623278962
2012-03-25,New Zealand,17,Nation,-41.5000831,172.8344077,North Island,14,State,-38.00353045,175.95785260835657,South Island,31.0,State,54.52476,-5.580055623278962
2012-04-01,New Zealand,20,Nation,-41.5000831,172.8344077,North Island,18,State,-38.00353045,175.95785260835657,South Island,26.0,State,54.52476,-5.580055623278962
2012-04-08,New Zealand,21,Nation,-41.5000831,172.8344077,North Island,21,State,-38.00353045,175.95785260835657,South Island,21.0,State,54.52476,-5.580055623278962
2012-04-15,New Zealand,22,Nation,-41.5000831,172.8344077,North Island,20,State,-38.00353045,175.95785260835657,South Island,23.0,State,54.52476,-5.580055623278962
2012-04-22,New Zealand,21,Nation,-41.5000831,172.8344077,North Island,18,State,-38.00353045,175.95785260835657,South Island,33.0,State,54.52476,-5.580055623278962
2012-04-29,New Zealand,23,Nation,-41.5000831,172.8344077,North Island,22,State,-38.00353045,175.95785260835657,South Island,33.0,State,54.52476,-5.580055623278962
2012-05-06,New Zealand,27,Nation,-41.5000831,172.8344077,North Island,25,State,-38.00353045,175.95785260835657,South Island,33.0,State,54.52476,-5.580055623278962
2012-05-13,New Zealand,28,Nation,-41.5000831,172.8344077,North Island,26,State,-38.00353045,175.95785260835657,South Island,33.0,State,54.52476,-5.580055623278962
2012-05-20,New Zealand,37,Nation,-41.5000831,172.8344077,North Island,37,State,-38.00353045,175.95785260835657,South Island,37.0,State,54.52476,-5.580055623278962
2012-05-27,New Zealand,46,Nation,-41.5000831,172.8344077,North Island,45,State,-38.00353045,175.95785260835657,South Island,47.0,State,54.52476,-5.580055623278962
2012-06-03,New Zealand,47,Nation,-41.5000831,172.8344077,North Island,44,State,-38.00353045,175.95785260835657,South Island,57.0,State,54.52476,-5.580055623278962
2012-06-10,New Zealand,62,Nation,-41.5000831,172.8344077,North Island,60,State,-38.00353045,175.95785260835657,South Island,60.0,State,54.52476,-5.580055623278962
2012-06-17,New Zealand,61,Nation,-41.5000831,172.8344077,North Island,57,State,-38.00353045,175.95785260835657,South Island,77.0,State,54.52476,-5.580055623278962
2012-06-24,New Zealand,81,Nation,-41.5000831,172.8344077,North Island,72,State,-38.00353045,175.95785260835657,South Island,135.0,State,54.52476,-5.580055623278962
2012-07-01,New Zealand,92,Nation,-41.5000831,172.8344077,North Island,83,State,-38.00353045,175.95785260835657,South Island,194.0,State,54.52476,-5.580055623278962
2012-07-08,New Zealand,129,Nation,-41.5000831,172.8344077,North Island,108,State,-38.00353045,175.95785260835657,South Island,268.0,State,54.52476,-5.580055623278962
2012-07-15,New Zealand,132,Nation,-41.5000831,172.8344077,North Island,114,State,-38.00353045,175.95785260835657,South Island,246.0,State,54.52476,-5.580055623278962
2012-07-22,New Zealand,136,Nation,-41.5000831,172.8344077,North Island,124,State,-38.00353045,175.95785260835657,South Island,230.0,State,54.52476,-5.580055623278962
2012-07-29,New Zealand,148,Nation,-41.5000831,172.8344077,North Island,139,State,-38.00353045,175.95785260835657,South Island,270.0,State,54.52476,-5.580055623278962
2012-08-05,New Zealand,130,Nation,-41.5000831,172.8344077,North Island,125,State,-38.00353045,175.95785260835657,South Island,153.0,State,54.52476,-5.580055623278962
2012-08-12,New Zealand,110,Nation,-41.5000831,172.8344077,North Island,107,State,-38.00353045,175.95785260835657,South Island,123.0,State,54.52476,-5.580055623278962
2012-08-19,New Zealand,105,Nation,-41.5000831,172.8344077,North Island,108,State,-38.00353045,175.95785260835657,South Island,88.0,State,54.52476,-5.580055623278962
2012-08-26,New Zealand,101,Nation,-41.5000831,172.8344077,North Island,107,State,-38.00353045,175.95785260835657,South Island,75.0,State,54.52476,-5.580055623278962
2012-09-02,New Zealand,95,Nation,-41.5000831,172.8344077,North Island,98,State,-38.00353045,175.95785260835657,South Island,69.0,State,54.52476,-5.580055623278962
